animal_id,AnimalName,Breed,Age,Weight,Symptom_Count,Dangerous,Danger_Score,High_Risk_Count,Medium_Risk_Count,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10
28288,chicken,sussex,senior,251.72376060584952,4,Yes,0.54,0,0,sneezing,loss_of_appetite,constipation,lethargy,none,none,none,none,none,none
28289,dog,labrador,young,271.8596444112135,3,Yes,0.5800000000000001,0,0,fever,diarrhea,lethargy,none,none,none,none,none,none,none
28290,dog,german_shepherd,young,463.2041192296757,6,Yes,0.6799999999999999,0,0,lethargy,loss_of_appetite,depression,unconsciousness,pain,paresis,none,none,none,none
28291,guinea_pig,abby,senior,251.64266112496713,6,No,0.41000000000000003,0,0,sneezing,dental_problems,flatulence,discharge,opisthotonos,hair_loss,none,none,none,none
28292,parrot,african_grey,senior,354.9048686706814,3,Yes,0.48,0,0,feather_plucking,loss_of_appetite,cyanosis,none,none,none,none,none,none,none
28293,dog,golden_retriever,adult,334.7566098223728,5,No,0.434,0,0,loss_of_appetite,coughing,gasping,urination_problems,circling,none,none,none,none,none
28294,hamster,roborovski,senior,54.38824927318966,3,Yes,0.52,0,0,sneezing,lethargy,depression,none,none,none,none,none,none,none
28295,parrot,cockatoo,young,5.054538912759979,5,Yes,0.548,0,0,loss_of_appetite,sneezing,skin_rashes,lethargy,paraplegia,none,none,none,none,none
28296,duck,mallard,young,484.05500238127536,4,Yes,0.6025,0,0,respiratory_distress,lethargy,depression,aggression,none,none,none,none,none,none
28297,turkey,narragansett,young,393.02361566072017,4,Yes,0.625,0,0,diarrhea,lethargy,depression,dehydration,none,none,none,none,none,none
28298,cow,angus,adult,85.14768436318055,3,No,0.34,0,0,reproductive_issues,weight_loss,ulcers,none,none,none,none,none,none,none
28299,goat,nubian,adult,468.03373435963107,4,No,0.435,0,0,coughing,weight_loss,circling,fever,none,none,none,none,none,none
28300,sheep,merino,adult,447.22842853933014,4,Yes,0.40499999999999997,0,0,lameness,coughing,sneezing,dehydration,none,none,none,none,none,none
28301,horse,arabian,adult,161.89815674889746,3,Yes,0.39999999999999997,0,0,colic,nasal_discharge,inflammation,none,none,none,none,none,none,none
28302,turtle,red_eared_slider,adult,64.55428947593546,2,No,0.23500000000000001,0,0,lethargy,shell_rot,none,none,none,none,none,none,none,none
28303,goat,boer,adult,300.3764678986028,3,No,0.36,0,0,coughing,weight_loss,bloating,none,none,none,none,none,none,none
28304,hamster,syrian,senior,216.71558767606365,5,Yes,0.578,0,0,sneezing,lethargy,depression,anemia,skin_lesions,none,none,none,none,none
28305,hamster,syrian,adult,227.57227848030047,4,Yes,0.38,0,0,weight_loss,hair_loss,respiratory_distress,eye_discharge,none,none,none,none,none,none
28306,guinea_pig,peruvian,senior,426.3986705459111,6,Yes,0.53,0,0,dental_problems,weight_loss,cyanosis,sneezing,infection,eye_discharge,none,none,none,none
28307,dog,bulldog,senior,315.1253142412028,3,Yes,0.76,0,0,vomiting,fever,lethargy,none,none,none,none,none,none,none
28308,horse,thoroughbred,young,333.29068998525827,3,Yes,0.6599999999999999,0,0,colic,fever,lethargy,none,none,none,none,none,none,none
28309,hamster,dwarf,young,61.08738276858252,2,No,0.29500000000000004,0,0,lethargy,wet_tail,none,none,none,none,none,none,none,none
28310,goat,boer,young,249.35853776017927,3,Yes,0.48,0,0,diarrhea,coughing,dehydration,none,none,none,none,none,none,none
28311,turkey,narragansett,young,220.62655298744087,3,No,0.44999999999999996,0,0,respiratory_distress,swelling,malaise,none,none,none,none,none,none,none
28312,duck,mallard,adult,166.8439475280507,5,Yes,0.52,0,0,diarrhea,respiratory_distress,dehydration,rapid_breathing,nystagmus,none,none,none,none,none
28313,sheep,suffolk,young,247.8595756338719,3,Yes,0.56,0,0,fever,reproductive_issues,lethargy,none,none,none,none,none,none,none
28314,dog,bulldog,senior,403.752281449247,2,Yes,0.5900000000000001,0,0,lameness,vomiting,none,none,none,none,none,none,none,none
28315,rabbit,dutch,young,224.89561481657736,5,Yes,0.55,0,0,diarrhea,hair_loss,dehydration,coma,tremors,none,none,none,none,none
28316,guinea_pig,abby,senior,34.49689984748198,5,Yes,0.44799999999999995,0,0,sneezing,weight_loss,flatulence,joint_pain,head_pressing,none,none,none,none,none
28317,chicken,rhode_island_red,senior,137.5215579691018,2,Yes,0.33999999999999997,0,0,sneezing,nasal_discharge,none,none,none,none,none,none,none,none
28318,rabbit,dutch,young,376.1025259804809,3,Yes,0.6799999999999999,0,0,loss_of_appetite,diarrhea,dehydration,none,none,none,none,none,none,none
28319,duck,mallard,adult,460.84232276871444,5,Yes,0.66,0,0,lethargy,loss_of_appetite,depression,nasal_discharge,nausea,none,none,none,none,none
28320,guinea_pig,abby,senior,80.16971507264206,2,Yes,0.355,0,0,dental_problems,weight_loss,none,none,none,none,none,none,none,none
28321,cat,ragdoll,adult,160.91602235410414,4,Yes,0.5775,0,0,vomiting,fever,lethargy,dehydration,none,none,none,none,none,none
28322,dog,labrador,adult,111.56091624207994,6,Yes,0.44699999999999995,0,0,loss_of_appetite,lameness,ulcers,paraplegia,paralysis,skin_rashes,none,none,none,none
28323,parrot,cockatoo,senior,111.26909710203797,5,Yes,0.566,0,0,sneezing,lethargy,depression,loss_of_appetite,inflammation,none,none,none,none,none
28324,dog,golden_retriever,young,408.65852970962163,6,Yes,0.575,0,0,lameness,lethargy,depression,anorexia,lesions,hair_loss,none,none,none,none
28325,guinea_pig,abby,senior,205.85143540314203,3,Yes,0.52,0,0,hair_loss,lethargy,depression,none,none,none,none,none,none,none
28326,cat,siamese,young,431.63125454619404,3,Yes,0.5800000000000001,0,0,eye_discharge,fever,lethargy,none,none,none,none,none,none,none
28327,horse,arabian,adult,24.25344964133482,3,No,0.35,0,0,colic,nasal_discharge,bad_breath,none,none,none,none,none,none,none
28328,dog,labrador,young,467.2654214716074,2,Yes,0.475,0,0,lethargy,diarrhea,none,none,none,none,none,none,none,none
28329,parrot,macaw,senior,441.2820418399904,2,No,0.37999999999999995,0,0,sneezing,nasal_discharge,none,none,none,none,none,none,none,none
28330,rabbit,flemish_giant,senior,187.94520871850855,4,No,0.49250000000000005,0,0,loss_of_appetite,hair_loss,dyspnea,anemia,none,none,none,none,none,none
28331,rabbit,rex,adult,262.662951115629,5,No,0.5,0,0,lethargy,hair_loss,depression,shock,ulcers,none,none,none,none,none
28332,duck,pekin,senior,288.18961232518194,3,Yes,0.7,0,0,diarrhea,loss_of_appetite,dehydration,none,none,none,none,none,none,none
28333,pig,hampshire,adult,19.947977541326072,4,Yes,0.5700000000000001,0,0,fever,diarrhea,lethargy,dehydration,none,none,none,none,none,none
28334,cow,angus,senior,450.1411182987969,5,Yes,0.524,0,0,bloating,reproductive_issues,edema,circling,pain,none,none,none,none,none
28335,parrot,macaw,adult,149.78169947107835,6,No,0.5,0,0,nasal_discharge,lethargy,depression,weakness,opisthotonos,inflammation,none,none,none,none
28336,dog,golden_retriever,young,135.93427396240392,5,Yes,0.6739999999999999,0,0,vomiting,fever,lethargy,dehydration,paraplegia,none,none,none,none,none
28337,horse,thoroughbred,senior,493.2098925263284,4,Yes,0.4725,0,0,weight_loss,nasal_discharge,discharge,torticollis,none,none,none,none,none,none
28338,parrot,african_grey,senior,345.8506800351046,6,Yes,0.545,0,0,nasal_discharge,feather_plucking,emaciation,shock,torticollis,deafness,none,none,none,none
28339,rabbit,rex,young,143.20160966195928,4,No,0.46249999999999997,0,0,sneezing,diarrhea,dehydration,weight_loss,none,none,none,none,none,none
28340,duck,mallard,senior,447.9986708577195,3,Yes,0.63,0,0,lethargy,diarrhea,depression,none,none,none,none,none,none,none
28341,dog,poodle,adult,307.089532103966,5,No,0.40199999999999997,0,0,coughing,lameness,hemorrhage,redness,ulcers,none,none,none,none,none
28342,hamster,dwarf,senior,336.1404236590165,3,Yes,0.62,0,0,lethargy,weight_loss,depression,none,none,none,none,none,none,none
28343,parrot,african_grey,adult,161.80157013128226,3,No,0.45000000000000007,0,0,loss_of_appetite,lethargy,depression,none,none,none,none,none,none,none
28344,guinea_pig,american,senior,136.41953050902924,6,Yes,0.525,0,0,weight_loss,sneezing,chills,pale_gums,reproductive_issues,lameness,none,none,none,none
28345,horse,quarter_horse,senior,15.213129216463448,6,Yes,0.5850000000000001,0,0,swelling,lameness,nausea,ascites,coma,emaciation,none,none,none,none
28346,rabbit,flemish_giant,senior,481.07390674337154,4,Yes,0.8055,0,0,loss_of_appetite,diarrhea,dehydration,paralysis,none,none,none,none,none,none
28347,turtle,painted_turtle,adult,2.2572932465012556,2,No,0.32499999999999996,0,0,respiratory_distress,swollen_eyes,none,none,none,none,none,none,none,none
28348,turtle,painted_turtle,senior,132.41213480849333,3,Yes,0.5700000000000001,0,0,lethargy,loss_of_appetite,depression,none,none,none,none,none,none,none
28349,hamster,dwarf,adult,440.8303897228897,3,Yes,0.444,0,0,weight_loss,hair_loss,paralysis,none,none,none,none,none,none,none
28350,duck,mallard,adult,64.03533424492463,4,No,0.425,0,0,diarrhea,respiratory_distress,dehydration,bad_breath,none,none,none,none,none,none
28351,hamster,dwarf,senior,5.293202516658176,2,Yes,0.4,0,0,weight_loss,hair_loss,none,none,none,none,none,none,none,none
28352,guinea_pig,abby,senior,88.66089064890308,2,No,0.4,0,0,sneezing,lethargy,none,none,none,none,none,none,none,none
28353,horse,thoroughbred,adult,466.48875351697467,5,Yes,0.39799999999999996,0,0,swelling,lameness,reproductive_issues,coughing,bloating,none,none,none,none,none
28354,sheep,suffolk,young,486.85214059455143,6,Yes,0.585,0,0,lameness,weight_loss,gasping,ascites,pain,seizures,none,none,none,none
28355,sheep,suffolk,adult,339.99171210390807,3,Yes,0.45,0,0,coughing,weight_loss,dehydration,none,none,none,none,none,none,none
28356,sheep,merino,senior,259.41773575324726,3,Yes,0.62,0,0,lameness,fever,lethargy,none,none,none,none,none,none,none
28357,chicken,leghorn,adult,489.3164648940352,3,No,0.46,0,0,lethargy,nasal_discharge,depression,none,none,none,none,none,none,none
28358,turtle,red_eared_slider,young,363.08884059279177,2,No,0.32,0,0,loss_of_appetite,shell_rot,none,none,none,none,none,none,none,none
28359,dog,labrador,adult,427.39192106966794,2,Yes,0.53,0,0,loss_of_appetite,fever,none,none,none,none,none,none,none,none
28360,guinea_pig,abby,young,413.9941562609047,4,Yes,0.52,0,0,lethargy,hair_loss,depression,circling,none,none,none,none,none,none
28361,guinea_pig,abby,senior,417.2070785588707,3,No,0.49,0,0,weight_loss,hair_loss,infection,none,none,none,none,none,none,none
28362,cow,angus,young,289.40871762240346,2,Yes,0.415,0,0,dehydration,bloating,none,none,none,none,none,none,none,none
28363,dog,golden_retriever,senior,371.90727979050774,3,Yes,0.65,0,0,fever,lethargy,depression,none,none,none,none,none,none,none
28364,dog,poodle,senior,37.18730550118155,4,Yes,0.595,0,0,coughing,fever,lethargy,circling,none,none,none,none,none,none
28365,sheep,suffolk,senior,172.7140086264151,2,Yes,0.43000000000000005,0,0,coughing,reproductive_issues,none,none,none,none,none,none,none,none
28366,guinea_pig,american,senior,469.1353169643186,6,Yes,0.67,0,0,weight_loss,lethargy,depression,wheezing,loss_of_appetite,reproductive_issues,none,none,none,none
28367,dog,labrador,senior,358.92406415100567,3,Yes,0.48,0,0,loss_of_appetite,coughing,chills,none,none,none,none,none,none,none
28368,chicken,leghorn,senior,358.97242782233536,2,Yes,0.545,0,0,lethargy,diarrhea,none,none,none,none,none,none,none,none
28369,rabbit,rex,young,282.21161067496934,3,No,0.35,0,0,sneezing,skin_lesions,ataxia,none,none,none,none,none,none,none
28370,horse,quarter_horse,adult,230.14246148985347,6,No,0.42500000000000004,0,0,colic,weight_loss,inflammation,blindness,staggering,constipation,none,none,none,none
28371,goat,nubian,senior,481.06266129718506,4,Yes,0.5775,0,0,reproductive_issues,weight_loss,anemia,cyanosis,none,none,none,none,none,none
28372,turtle,box_turtle,senior,28.3864703780769,6,Yes,0.535,0,0,loss_of_appetite,shell_rot,muscle_pain,weight_loss,staggering,seizures,none,none,none,none
28373,turkey,broad_breasted_bronze,senior,334.42864848623185,4,Yes,0.6250000000000001,0,0,loss_of_appetite,lethargy,depression,coughing,none,none,none,none,none,none
28374,turtle,box_turtle,adult,154.24631014679983,5,No,0.32799999999999996,0,0,loss_of_appetite,swollen_eyes,pale_gums,hair_loss,bloating,none,none,none,none,none
28375,pig,yorkshire,senior,12.220351435400746,5,Yes,0.614,0,0,lameness,fever,lethargy,salivating,loss_of_appetite,none,none,none,none,none
28376,horse,arabian,senior,150.63740289984625,4,Yes,0.6625000000000001,0,0,colic,weight_loss,convulsions,lethargy,none,none,none,none,none,none
28377,duck,muscovy,young,268.05196521944293,3,Yes,0.5,0,0,lameness,lethargy,depression,none,none,none,none,none,none,none
28378,cow,angus,senior,105.9109234560874,4,Yes,0.6375,0,0,weight_loss,fever,lethargy,reproductive_issues,none,none,none,none,none,none
28379,pig,hampshire,adult,20.556744318519637,6,Yes,0.5850000000000001,0,0,vomiting,diarrhea,dehydration,circling,flatulence,paresis,none,none,none,none
28380,horse,thoroughbred,senior,366.4647227709288,2,Yes,0.5750000000000001,0,0,colic,swelling,none,none,none,none,none,none,none,none
28381,rabbit,dutch,adult,428.0811766406957,6,No,0.38499999999999995,0,0,loss_of_appetite,hair_loss,chills,skin_rashes,edema,inflammation,none,none,none,none
28382,duck,pekin,adult,397.69244714687903,3,Yes,0.62,0,0,diarrhea,loss_of_appetite,dehydration,none,none,none,none,none,none,none
28383,turkey,broad_breasted_bronze,adult,210.41666085896048,3,No,0.43,0,0,respiratory_distress,swelling,twitching,none,none,none,none,none,none,none
28384,hamster,dwarf,adult,144.75091686563263,6,Yes,0.515,0,0,weight_loss,lethargy,depression,vomiting,muscle_pain,abscesses,none,none,none,none
28385,goat,nubian,adult,72.1727192759667,4,Yes,0.5325,0,0,bloating,fever,lethargy,paraplegia,none,none,none,none,none,none
28386,horse,thoroughbred,adult,97.94461511240769,5,Yes,0.5479999999999999,0,0,fever,colic,lethargy,urination_problems,ulcers,none,none,none,none,none
28387,parrot,african_grey,senior,467.1741040655351,5,Yes,0.642,0,0,lethargy,sneezing,depression,anorexia,gasping,none,none,none,none,none
28388,horse,quarter_horse,adult,399.7778253619323,2,Yes,0.455,0,0,swelling,colic,none,none,none,none,none,none,none,none
28389,chicken,rhode_island_red,senior,328.77595323479346,5,Yes,0.536,0,0,diarrhea,sneezing,dehydration,itching,anorexia,none,none,none,none,none
28390,horse,arabian,young,392.3806429479825,4,No,0.46249999999999997,0,0,nasal_discharge,swelling,ascites,redness,none,none,none,none,none,none
28391,duck,pekin,young,179.0513254886112,5,Yes,0.776,0,0,diarrhea,lethargy,depression,dehydration,abdominal_pain,none,none,none,none,none
28392,duck,mallard,senior,186.36012589236617,4,Yes,0.5850000000000001,0,0,lethargy,loss_of_appetite,depression,wheezing,none,none,none,none,none,none
28393,turkey,narragansett,young,455.30703413679885,4,Yes,0.5325,0,0,diarrhea,swelling,dehydration,ascites,none,none,none,none,none,none
28394,chicken,rhode_island_red,adult,282.1464378430242,2,Yes,0.28,0,0,lethargy,sneezing,none,none,none,none,none,none,none,none
28395,cat,ragdoll,young,238.87424090995887,4,Yes,0.5625,0,0,loss_of_appetite,fever,lethargy,hyperesthesia,none,none,none,none,none,none
28396,goat,boer,adult,443.89839880212276,2,No,0.4699999999999999,0,0,fever,diarrhea,none,none,none,none,none,none,none,none
28397,hamster,dwarf,adult,269.39864115962513,3,No,0.4,0,0,lethargy,hair_loss,depression,none,none,none,none,none,none,none
28398,horse,quarter_horse,adult,198.98633195708666,2,No,0.29500000000000004,0,0,nasal_discharge,swelling,none,none,none,none,none,none,none,none
28399,pig,yorkshire,adult,168.5011773459517,4,Yes,0.38,0,0,coughing,vomiting,dehydration,flatulence,none,none,none,none,none,none
28400,rabbit,rex,senior,191.21576346505145,5,Yes,0.59,0,0,skin_lesions,lethargy,depression,itching,colic,none,none,none,none,none
28401,guinea_pig,abby,adult,2.259404175989498,6,No,0.47,0,0,lethargy,dental_problems,depression,eye_discharge,abscesses,vomiting,none,none,none,none
28402,sheep,suffolk,young,32.117606347052444,4,Yes,0.51,0,0,fever,coughing,lethargy,bad_breath,none,none,none,none,none,none
28403,turkey,broad_breasted_bronze,senior,3.6485966755221164,4,Yes,0.6224999999999999,0,0,respiratory_distress,lethargy,depression,nasal_discharge,none,none,none,none,none,none
28404,duck,muscovy,senior,477.6226284114577,6,Yes,0.722,0,0,lameness,loss_of_appetite,depression,paraplegia,paralysis,muscle_pain,none,none,none,none
28405,guinea_pig,peruvian,adult,319.9635100089508,6,No,0.36499999999999994,0,0,hair_loss,dental_problems,anemia,nasal_discharge,lesions,weakness,none,none,none,none
28406,turtle,red_eared_slider,young,296.94997325266314,4,No,0.4325,0,0,respiratory_distress,swollen_eyes,weight_loss,weakness,none,none,none,none,none,none
28407,guinea_pig,abby,senior,473.1961259363272,2,No,0.305,0,0,dental_problems,sneezing,none,none,none,none,none,none,none,none
28408,horse,arabian,senior,11.078340389754997,4,Yes,0.5275000000000001,0,0,nasal_discharge,colic,edema,bloating,none,none,none,none,none,none
28409,dog,german_shepherd,senior,427.4594382076215,5,Yes,0.5900000000000001,0,0,lameness,diarrhea,dehydration,cyanosis,sneezing,none,none,none,none,none
28410,dog,golden_retriever,senior,106.62878949296233,5,Yes,0.7120000000000001,0,0,vomiting,loss_of_appetite,dehydration,tremors,discharge,none,none,none,none,none
28411,cat,bengal,young,237.9826520672154,2,Yes,0.5149999999999999,0,0,loss_of_appetite,lethargy,none,none,none,none,none,none,none,none
28412,goat,alpine,senior,169.59985070799814,5,No,0.44799999999999995,0,0,bloating,coughing,head_pressing,weakness,flatulence,none,none,none,none,none
28413,cow,hereford,adult,233.52392133393235,2,No,0.33999999999999997,0,0,lameness,weight_loss,none,none,none,none,none,none,none,none
28414,horse,thoroughbred,senior,153.30269836120132,4,Yes,0.675,0,0,fever,colic,lethargy,staggering,none,none,none,none,none,none
28415,horse,thoroughbred,young,460.1815318032688,6,Yes,0.595,0,0,swelling,colic,chills,pneumonia,circling,unconsciousness,none,none,none,none
28416,horse,arabian,senior,88.24146118180067,3,Yes,0.53,0,0,weight_loss,swelling,reproductive_issues,none,none,none,none,none,none,none
28417,pig,yorkshire,adult,282.2804394017339,3,Yes,0.51,0,0,fever,loss_of_appetite,lethargy,none,none,none,none,none,none,none
28418,turkey,bourbon_red,senior,388.45074836523895,4,Yes,0.6475,0,0,swelling,lethargy,depression,paresis,none,none,none,none,none,none
28419,chicken,sussex,young,318.526963486156,2,No,0.41000000000000003,0,0,lethargy,nasal_discharge,none,none,none,none,none,none,none,none
28420,pig,yorkshire,young,220.57748765810769,3,No,0.47000000000000003,0,0,lameness,coughing,rapid_breathing,none,none,none,none,none,none,none
28421,turkey,bourbon_red,senior,37.391237822330595,4,Yes,0.5449999999999999,0,0,loss_of_appetite,respiratory_distress,opisthotonos,salivating,none,none,none,none,none,none
28422,rabbit,rex,senior,102.97039091156505,4,Yes,0.485,0,0,loss_of_appetite,hair_loss,fatigue,convulsions,none,none,none,none,none,none
28423,sheep,dorset,adult,55.61677946003106,4,No,0.3125,0,0,lameness,reproductive_issues,nasal_discharge,constipation,none,none,none,none,none,none
28424,guinea_pig,american,adult,70.027882558463,2,No,0.23500000000000001,0,0,dental_problems,weight_loss,none,none,none,none,none,none,none,none
28425,hamster,roborovski,young,317.9420068273721,3,No,0.33999999999999997,0,0,wet_tail,hair_loss,anorexia,none,none,none,none,none,none,none
28426,guinea_pig,abby,young,283.5782379939078,4,Yes,0.54,0,0,hair_loss,lethargy,depression,paraplegia,none,none,none,none,none,none
28427,duck,mallard,adult,17.613915740481566,3,No,0.43,0,0,lameness,respiratory_distress,lethargy,none,none,none,none,none,none,none
28428,duck,mallard,adult,477.9694085868691,5,No,0.4639999999999999,0,0,respiratory_distress,loss_of_appetite,nasal_discharge,opisthotonos,malaise,none,none,none,none,none
28429,guinea_pig,abby,senior,480.4975110671709,4,Yes,0.5800000000000001,0,0,sneezing,lethargy,depression,joint_pain,none,none,none,none,none,none
28430,turtle,red_eared_slider,senior,138.13455215896334,3,Yes,0.64,0,0,respiratory_distress,lethargy,depression,none,none,none,none,none,none,none
28431,guinea_pig,peruvian,adult,498.132944744808,2,Yes,0.32,0,0,weight_loss,hair_loss,none,none,none,none,none,none,none,none
28432,rabbit,flemish_giant,adult,497.66440917702045,6,No,0.49999999999999994,0,0,lethargy,hair_loss,depression,lameness,salivating,ataxia,none,none,none,none
28433,dog,german_shepherd,adult,181.2193476821387,3,No,0.5,0,0,lameness,fever,lethargy,none,none,none,none,none,none,none
28434,horse,arabian,young,335.9578991791568,4,Yes,0.5705,0,0,colic,lameness,flatulence,paralysis,none,none,none,none,none,none
28435,goat,boer,senior,177.63008298142555,3,Yes,0.62,0,0,coughing,fever,lethargy,none,none,none,none,none,none,none
28436,parrot,macaw,senior,58.81387476572002,3,Yes,0.39,0,0,sneezing,feather_plucking,fever,none,none,none,none,none,none,none
28437,cow,angus,senior,269.177623377583,4,Yes,0.585,0,0,lameness,fever,lethargy,excessive_thirst,none,none,none,none,none,none
28438,turtle,red_eared_slider,adult,58.3629613977872,4,Yes,0.4425,0,0,swollen_eyes,lethargy,depression,opisthotonos,none,none,none,none,none,none
28439,turtle,red_eared_slider,senior,184.8825856998738,5,No,0.394,0,0,loss_of_appetite,shell_rot,deafness,abscesses,bad_breath,none,none,none,none,none
28440,chicken,rhode_island_red,adult,108.97902189876542,4,Yes,0.5975,0,0,loss_of_appetite,diarrhea,dehydration,gasping,none,none,none,none,none,none
28441,guinea_pig,abby,senior,145.65579999771762,2,No,0.49,0,0,weight_loss,lethargy,none,none,none,none,none,none,none,none
28442,cow,jersey,adult,143.72191604815984,5,Yes,0.506,0,0,bloating,fever,lethargy,bleeding,bad_breath,none,none,none,none,none
28443,rabbit,dutch,senior,474.3163034438881,4,Yes,0.7275,0,0,loss_of_appetite,diarrhea,dehydration,hyperesthesia,none,none,none,none,none,none
28444,duck,pekin,adult,223.76936237647354,3,No,0.43999999999999995,0,0,lameness,loss_of_appetite,coma,none,none,none,none,none,none,none
28445,duck,muscovy,young,118.10011891322,3,Yes,0.5299999999999999,0,0,loss_of_appetite,respiratory_distress,opisthotonos,none,none,none,none,none,none,none
28446,goat,alpine,young,463.2627523469806,3,Yes,0.39999999999999997,0,0,coughing,bloating,abscesses,none,none,none,none,none,none,none
28447,turtle,box_turtle,adult,272.77907043841014,3,No,0.18000000000000005,0,0,swollen_eyes,shell_rot,ulcers,none,none,none,none,none,none,none
28448,cat,ragdoll,adult,337.4800157541988,4,Yes,0.5575,0,0,fever,loss_of_appetite,lethargy,ataxia,none,none,none,none,none,none
28449,sheep,dorset,young,96.66714993380458,6,Yes,0.47000000000000003,0,0,coughing,lameness,ataxia,urination_problems,weight_loss,weakness,none,none,none,none
28450,guinea_pig,abby,young,152.0568891718601,2,No,0.20500000000000002,0,0,dental_problems,hair_loss,none,none,none,none,none,none,none,none
28451,parrot,macaw,senior,26.853834746830344,3,Yes,0.5700000000000001,0,0,lethargy,loss_of_appetite,depression,none,none,none,none,none,none,none
28452,guinea_pig,american,senior,104.46136135924043,5,No,0.45999999999999996,0,0,weight_loss,dental_problems,nausea,headache,dyspnea,none,none,none,none,none
28453,dog,bulldog,adult,46.66846020771312,2,No,0.43,0,0,coughing,vomiting,none,none,none,none,none,none,none,none
28454,turtle,red_eared_slider,adult,400.3860787173371,2,No,0.36499999999999994,0,0,swollen_eyes,respiratory_distress,none,none,none,none,none,none,none,none
28455,turtle,painted_turtle,adult,200.29237399117983,4,No,0.4175,0,0,respiratory_distress,loss_of_appetite,twitching,circling,none,none,none,none,none,none
28456,hamster,syrian,senior,258.07302119889516,4,Yes,0.49250000000000005,0,0,weight_loss,hair_loss,staggering,dyspnea,none,none,none,none,none,none
28457,guinea_pig,american,senior,450.60538693526087,5,Yes,0.62,0,0,sneezing,weight_loss,abdominal_pain,coma,ascites,none,none,none,none,none
28458,goat,alpine,adult,21.722003622631775,3,No,0.42,0,0,diarrhea,reproductive_issues,dehydration,none,none,none,none,none,none,none
28459,cat,persian,senior,347.3973545029213,4,Yes,0.6975,0,0,eye_discharge,lethargy,depression,pneumonia,none,none,none,none,none,none
28460,guinea_pig,american,senior,99.46674611553775,4,Yes,0.5325,0,0,lethargy,dental_problems,depression,ataxia,none,none,none,none,none,none
28461,sheep,merino,adult,55.40510667435812,5,No,0.41800000000000004,0,0,weight_loss,reproductive_issues,infection,convulsions,redness,none,none,none,none,none
28462,cat,bengal,senior,389.4569695621879,4,Yes,0.6300000000000001,0,0,eye_discharge,vomiting,dehydration,hemorrhage,none,none,none,none,none,none
28463,turkey,bourbon_red,young,274.40575177619456,4,Yes,0.5075000000000001,0,0,respiratory_distress,swelling,shock,redness,none,none,none,none,none,none
28464,hamster,roborovski,senior,65.75799250147006,3,Yes,0.52,0,0,hair_loss,lethargy,depression,none,none,none,none,none,none,none
28465,goat,alpine,adult,319.0629039968852,4,Yes,0.45749999999999996,0,0,diarrhea,bloating,dehydration,emaciation,none,none,none,none,none,none
28466,pig,yorkshire,adult,498.02678996169226,5,Yes,0.434,0,0,lameness,vomiting,dehydration,deafness,skin_rashes,none,none,none,none,none
28467,chicken,rhode_island_red,senior,193.4459605326553,4,Yes,0.5075,0,0,nasal_discharge,loss_of_appetite,coma,headache,none,none,none,none,none,none
28468,chicken,sussex,senior,468.6543305503292,2,Yes,0.47000000000000003,0,0,nasal_discharge,lethargy,none,none,none,none,none,none,none,none
28469,cow,jersey,adult,26.780687656004833,3,No,0.5,0,0,lameness,fever,lethargy,none,none,none,none,none,none,none
28470,hamster,dwarf,young,165.4155808528699,4,No,0.4875,0,0,sneezing,lethargy,depression,coughing,none,none,none,none,none,none
28471,duck,muscovy,young,65.8443283215412,3,Yes,0.51,0,0,lethargy,loss_of_appetite,depression,none,none,none,none,none,none,none
28472,goat,alpine,senior,23.636741759630073,4,Yes,0.5375,0,0,bloating,weight_loss,shock,loss_of_appetite,none,none,none,none,none,none
28473,guinea_pig,abby,senior,94.88515971806424,4,Yes,0.525,0,0,sneezing,lethargy,depression,bloating,none,none,none,none,none,none
28474,goat,boer,young,215.4305584786978,5,Yes,0.52,0,0,reproductive_issues,diarrhea,dehydration,hemorrhage,eye_discharge,none,none,none,none,none
28475,parrot,african_grey,adult,301.66311213973347,2,No,0.26,0,0,sneezing,nasal_discharge,none,none,none,none,none,none,none,none
28476,sheep,merino,senior,106.69665266798661,5,Yes,0.608,0,0,fever,lameness,lethargy,flatulence,weight_loss,none,none,none,none,none
28477,rabbit,flemish_giant,adult,451.5361278013442,4,No,0.44249999999999995,0,0,sneezing,loss_of_appetite,convulsions,ataxia,none,none,none,none,none,none
28478,parrot,cockatoo,young,478.1931338808065,3,Yes,0.52,0,0,nasal_discharge,lethargy,depression,none,none,none,none,none,none,none
28479,duck,pekin,senior,387.00056130543794,3,Yes,0.63,0,0,lethargy,diarrhea,depression,none,none,none,none,none,none,none
28480,hamster,dwarf,adult,397.4388733929649,4,No,0.43750000000000006,0,0,lethargy,sneezing,depression,fatigue,none,none,none,none,none,none
28481,horse,quarter_horse,young,405.06630507703807,6,Yes,0.5550000000000002,0,0,weight_loss,colic,coma,inflammation,skin_rashes,edema,none,none,none,none
28482,cat,maine_coon,senior,106.8363589930295,4,No,0.4625,0,0,loss_of_appetite,hair_loss,abscesses,infection,none,none,none,none,none,none
28483,guinea_pig,peruvian,senior,264.7053575687457,4,No,0.38,0,0,weight_loss,dental_problems,discharge,deafness,none,none,none,none,none,none
28484,turkey,narragansett,senior,169.45910053533584,3,Yes,0.7,0,0,loss_of_appetite,diarrhea,dehydration,none,none,none,none,none,none,none
